po_id,order_date_key,delivery_date_key,supplier_key,item_category_key,order_status_key,compliance_key,quantity,unit_price,negotiated_price,defective_units,defective_units_filled,defective_units_missing,gross_po_value,negotiated_po_value,realized_savings,savings_rate_pct,defect_rate_pct,defective_cost_exposure,procurement_lead_time_days,non_compliant_flag,spend_at_risk,order_status_risk,currency_code,supplier,supplier_risk_score,supplier_segment,item_category,order_status,compliance,order_date,delivery_date
PO-00287,20220411,20220416,1,4,2,2,1298.0,65.93,58.95,,0.0,1,85577.14000000001,76517.1,9060.040000000008,0.10586986197482186,0.0,0.0,5.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2022-04-11,2022-04-16
PO-00288,20220221,20220313,2,4,2,2,434.0,36.16,34.79,41.0,41.0,0,15693.439999999999,15098.859999999999,594.5799999999999,0.03788716814159292,0.0944700460829493,1426.3899999999999,20.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,Yes,2022-02-21,2022-03-13
PO-00289,20231030,20231104,4,1,2,2,1476.0,68.85,65.28,43.0,43.0,0,101622.59999999999,96353.28,5269.319999999992,0.05185185185185178,0.029132791327913278,2807.04,5.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2023-10-30,2023-11-04
PO-00290,20230708,,3,5,3,2,1711.0,26.04,24.81,290.0,290.0,0,44554.439999999995,42449.909999999996,2104.529999999999,0.04723502304147463,0.1694915254237288,7194.9,,0,0.0,0.7,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Partially Delivered,Yes,2023-07-08,
PO-00291,20220116,20220122,5,4,2,2,1203.0,53.3,47.68,49.0,49.0,0,64119.899999999994,57359.04,6760.859999999993,0.10544090056285169,0.040731504571903575,2336.32,6.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Delivered,Yes,2022-01-16,2022-01-22
PO-00292,20220406,20220407,1,1,2,2,1126.0,58.8,52.22,,0.0,1,66208.8,58799.72,7409.080000000002,0.11190476190476192,0.0,0.0,1.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Delivered,Yes,2022-04-06,2022-04-07
PO-00293,20220831,20220912,4,4,2,2,1757.0,15.18,13.06,63.0,63.0,0,26671.26,22946.420000000002,3724.8399999999965,0.13965744400526997,0.035856573705179286,822.7800000000001,12.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Delivered,Yes,2022-08-31,2022-09-12
PO-00294,20220620,20220628,4,2,2,2,779.0,41.3,36.28,20.0,20.0,0,32172.699999999997,28262.120000000003,3910.5799999999945,0.12154963680387393,0.025673940949935817,725.6,8.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2022-06-20,2022-06-28
PO-00295,20230221,20230222,3,3,2,1,1745.0,23.53,22.57,282.0,282.0,0,41059.85,39384.65,1675.199999999997,0.040798980025499296,0.16160458452722062,6364.74,1.0,1,39384.65,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,No,2023-02-21,2023-02-22
PO-00296,20230513,20230515,3,5,2,2,1783.0,16.96,15.8,295.0,295.0,0,30239.68,28171.4,2068.279999999999,0.0683962264150943,0.16545148625911385,4661.0,2.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,Yes,2023-05-13,2023-05-15
PO-00297,20230508,20230522,1,3,3,2,1489.0,107.02,93.3,,0.0,1,159352.78,138923.69999999998,20429.080000000016,0.1282003363857224,0.0,0.0,14.0,0,0.0,0.7,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Partially Delivered,Yes,2023-05-08,2023-05-22
PO-00298,20220807,20220810,1,3,2,2,296.0,40.38,35.25,,0.0,1,11952.480000000001,10434.0,1518.4800000000014,0.12704309063893027,0.0,0.0,3.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2022-08-07,2022-08-10
PO-00299,20230215,20230227,4,2,2,2,885.0,88.28,80.8,31.0,31.0,0,78127.8,71508.0,6619.800000000003,0.08473040326234711,0.03502824858757062,2504.7999999999997,12.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2023-02-15,2023-02-27
PO-00300,20220302,20220306,4,5,4,2,1512.0,33.25,30.15,53.0,53.0,0,50274.0,45586.799999999996,4687.200000000004,0.093233082706767,0.03505291005291005,1597.9499999999998,4.0,0,0.0,0.5,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Raw Materials,Pending,Yes,2022-03-02,2022-03-06
PO-00301,20220618,20220626,3,3,2,1,252.0,73.12,67.64,,0.0,1,18426.24,17045.28,1380.9600000000028,0.07494529540481415,0.0,0.0,8.0,1,17045.28,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,No,2022-06-18,2022-06-26
PO-00302,20230124,,1,1,1,2,1257.0,83.13,81.89,30.0,30.0,0,104494.40999999999,102935.73,1558.679999999993,0.014916396006255198,0.02386634844868735,2456.7,,0,0.0,1.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Cancelled,Yes,2023-01-24,
PO-00303,20220103,20220120,1,4,2,2,172.0,63.61,55.92,4.0,4.0,0,10940.92,9618.24,1322.6800000000003,0.12089294136142119,0.023255813953488372,223.68,17.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2022-01-03,2022-01-20
PO-00304,20230204,20230205,4,4,4,2,450.0,55.85,49.88,9.0,9.0,0,25132.5,22446.0,2686.5,0.10689346463742166,0.02,448.92,1.0,0,0.0,0.5,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Pending,Yes,2023-02-04,2023-02-05
PO-00305,20220929,20221015,5,1,2,2,816.0,48.95,43.42,45.0,45.0,0,39943.200000000004,35430.72,4512.480000000003,0.11297242083758945,0.05514705882352941,1953.9,16.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Delivered,Yes,2022-09-29,2022-10-15
PO-00306,20230411,20230425,4,4,2,2,343.0,44.5,38.57,7.0,7.0,0,15263.5,13229.51,2033.9899999999998,0.13325842696629212,0.02040816326530612,269.99,14.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Delivered,Yes,2023-04-11,2023-04-25
PO-00307,20221020,20221105,5,2,2,1,329.0,97.87,85.35,21.0,21.0,0,32199.230000000003,28080.149999999998,4119.080000000005,0.12792479820169628,0.06382978723404255,1792.35,16.0,1,28080.149999999998,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,MRO,Delivered,No,2022-10-20,2022-11-05
PO-00308,20230310,20230325,1,1,2,2,1910.0,90.69,85.8,,0.0,1,173217.9,163878.0,9339.899999999994,0.05391994707244456,0.0,0.0,15.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Delivered,Yes,2023-03-10,2023-03-25
PO-00309,20231215,20231218,4,2,2,2,933.0,107.99,104.29,29.0,29.0,0,100754.67,97302.57,3452.0999999999913,0.03426243170663942,0.031082529474812434,3024.4100000000003,3.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2023-12-15,2023-12-18
PO-00310,20230724,20230729,3,5,2,2,1683.0,23.09,21.88,253.0,253.0,0,38860.47,36824.04,2036.4300000000003,0.05240363793850152,0.1503267973856209,5535.639999999999,5.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,Yes,2023-07-24,2023-07-29
PO-00311,20231109,20231118,2,4,4,2,247.0,84.11,71.97,,0.0,1,20775.17,17776.59,2998.579999999998,0.14433479966710253,0.0,0.0,9.0,0,0.0,0.5,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Pending,Yes,2023-11-09,2023-11-18
PO-00312,20230514,20230602,1,2,2,2,1031.0,102.01,98.65,,0.0,1,105172.31000000001,101708.15000000001,3464.1600000000035,0.03293794726007257,0.0,0.0,19.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,MRO,Delivered,Yes,2023-05-14,2023-06-02
PO-00313,20220608,20220619,1,4,2,2,1980.0,26.97,24.16,41.0,41.0,0,53400.6,47836.8,5563.799999999996,0.1041898405635891,0.02070707070707071,990.5600000000001,11.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2022-06-08,2022-06-19
PO-00314,20220714,20220803,4,5,2,2,1584.0,16.46,14.2,57.0,57.0,0,26072.640000000003,22492.8,3579.840000000004,0.13730255164034036,0.03598484848484849,809.4,20.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Raw Materials,Delivered,Yes,2022-07-14,2022-08-03
PO-00315,20221031,20221115,2,3,2,2,801.0,80.15,70.91,,0.0,1,64200.15,56798.909999999996,7401.240000000005,0.11528384279475991,0.0,0.0,15.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2022-10-31,2022-11-15
PO-00316,20220811,20220825,2,4,2,2,193.0,63.86,57.46,,0.0,1,12324.98,11089.78,1235.199999999999,0.10021922956467263,0.0,0.0,14.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,Yes,2022-08-11,2022-08-25
PO-00317,20220301,20220305,2,5,2,2,658.0,86.62,79.85,72.0,72.0,0,56995.96000000001,52541.299999999996,4454.660000000011,0.07815746940660373,0.1094224924012158,5749.2,4.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Delivered,Yes,2022-03-01,2022-03-05
PO-00318,20230817,20230904,4,1,2,2,1274.0,24.72,23.36,37.0,37.0,0,31493.28,29760.64,1732.6399999999994,0.05501618122977345,0.029042386185243328,864.3199999999999,18.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2023-08-17,2023-09-04
PO-00319,20230710,20230717,4,4,3,2,1197.0,88.92,78.82,31.0,31.0,0,106437.24,94347.54,12089.700000000012,0.11358524516419263,0.025898078529657476,2443.4199999999996,7.0,0,0.0,0.7,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Partially Delivered,Yes,2023-07-10,2023-07-17
PO-00320,20220304,20220312,5,1,2,2,236.0,28.43,28.11,11.0,11.0,0,6709.48,6633.96,75.51999999999953,0.011255715793176153,0.046610169491525424,309.21,8.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Delivered,Yes,2022-03-04,2022-03-12
PO-00321,20221118,20221203,5,5,3,2,1399.0,25.97,22.19,62.0,62.0,0,36332.03,31043.81,5288.2199999999975,0.1455525606469002,0.04431736954967834,1375.78,15.0,0,0.0,0.7,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Partially Delivered,Yes,2022-11-18,2022-12-03
PO-00322,20220228,20220304,5,1,2,2,513.0,24.91,22.58,29.0,29.0,0,12778.83,11583.539999999999,1195.2900000000009,0.09353673223604984,0.056530214424951264,654.8199999999999,4.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Delivered,Yes,2022-02-28,2022-03-04
PO-00323,20220221,20220304,3,2,2,2,1422.0,83.73,76.47,198.0,198.0,0,119064.06000000001,108740.34,10323.720000000016,0.08670727337871743,0.13924050632911392,15141.06,11.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Delivered,Yes,2022-02-21,2022-03-04
PO-00324,20230822,20230903,1,3,2,2,1844.0,76.51,73.05,,0.0,1,141084.44,134704.19999999998,6380.24000000002,0.04522284668670776,0.0,0.0,12.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2023-08-22,2023-09-03
PO-00325,20230504,,5,1,2,2,709.0,61.64,54.55,41.0,41.0,0,43702.76,38675.95,5026.810000000005,0.11502271252433495,0.05782792665726375,2236.5499999999997,,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Delivered,Yes,2023-05-04,
PO-00326,20230530,20230615,3,2,2,1,813.0,45.68,41.78,,0.0,1,37137.84,33967.14,3170.699999999997,0.0853765323992994,0.0,0.0,16.0,1,33967.14,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Delivered,No,2023-05-30,2023-06-15
PO-00327,20230628,20230701,3,3,2,1,1004.0,96.51,92.9,146.0,146.0,0,96896.04000000001,93271.6,3624.4400000000023,0.03740545021241324,0.1454183266932271,13563.400000000001,3.0,1,93271.6,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,No,2023-06-28,2023-07-01
PO-00328,20220611,20220615,4,5,2,2,452.0,46.45,40.39,9.0,9.0,0,20995.4,18256.28,2739.1200000000026,0.13046286329386447,0.01991150442477876,363.51,4.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Raw Materials,Delivered,Yes,2022-06-11,2022-06-15
PO-00329,20220228,20220312,2,5,4,2,1419.0,83.91,71.46,137.0,137.0,0,119068.29,101401.73999999999,17666.550000000003,0.14837325706113696,0.09654686398872446,9790.019999999999,12.0,0,0.0,0.5,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Pending,Yes,2022-02-28,2022-03-12
PO-00330,20230605,20230623,2,4,2,1,1584.0,53.73,51.92,167.0,167.0,0,85108.31999999999,82241.28,2867.0399999999936,0.033686953284943165,0.10542929292929293,8670.64,18.0,1,82241.28,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,No,2023-06-05,2023-06-23
PO-00331,20220324,20220411,5,2,4,2,196.0,44.36,43.81,6.0,6.0,0,8694.56,8586.76,107.79999999999927,0.012398557258791621,0.030612244897959183,262.86,18.0,0,0.0,0.5,USD,Gamma_Co,0.19054963293128563,Strategic,MRO,Pending,Yes,2022-03-24,2022-04-11
PO-00332,20220710,20220714,1,3,2,2,1221.0,53.19,46.18,29.0,29.0,0,64944.99,56385.78,8559.21,0.13179169016732467,0.02375102375102375,1339.22,4.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2022-07-10,2022-07-14
PO-00333,20220312,20220326,1,4,2,2,913.0,37.5,36.2,,0.0,1,34237.5,33050.600000000006,1186.8999999999942,0.0346666666666665,0.0,0.0,14.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2022-03-12,2022-03-26
PO-00334,20230902,20230904,1,4,2,2,1784.0,85.01,76.69,37.0,37.0,0,151657.84,136814.96,14842.880000000005,0.09787083872485593,0.020739910313901346,2837.5299999999997,2.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2023-09-02,2023-09-04
PO-00335,20220311,,3,5,2,2,1893.0,55.8,52.35,,0.0,1,105629.4,99098.55,6530.849999999991,0.06182795698924723,0.0,0.0,,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,Yes,2022-03-11,
PO-00336,20231123,20231205,3,1,4,1,538.0,34.3,32.25,84.0,84.0,0,18453.399999999998,17350.5,1102.8999999999978,0.05976676384839639,0.15613382899628253,2709.0,12.0,1,17350.5,0.5,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Pending,No,2023-11-23,2023-12-05
PO-00337,20220829,20220915,3,3,4,1,978.0,94.15,87.7,149.0,149.0,0,92078.70000000001,85770.6,6308.100000000006,0.06850770047796076,0.1523517382413088,13067.300000000001,17.0,1,85770.6,0.5,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Pending,No,2022-08-29,2022-09-15
PO-00338,20230218,20230306,4,5,1,2,1713.0,47.45,42.05,53.0,53.0,0,81281.85,72031.65,9250.200000000012,0.11380400421496326,0.030939871570344425,2228.6499999999996,16.0,0,0.0,1.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Raw Materials,Cancelled,Yes,2023-02-18,2023-03-06
PO-00339,20220503,20220507,3,5,4,1,600.0,60.1,57.92,95.0,95.0,0,36060.0,34752.0,1308.0,0.03627287853577371,0.15833333333333333,5502.400000000001,4.0,1,34752.0,0.5,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Pending,No,2022-05-03,2022-05-07
PO-00340,20230807,20230825,1,1,4,2,387.0,100.28,85.54,5.0,5.0,0,38808.36,33103.98,5704.379999999997,0.14698843238930986,0.012919896640826873,427.70000000000005,18.0,0,0.0,0.5,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Pending,Yes,2023-08-07,2023-08-25
PO-00341,20220910,20220919,1,2,4,2,921.0,68.83,59.13,22.0,22.0,0,63392.43,54458.73,8933.699999999997,0.14092692140055205,0.023887079261672096,1300.8600000000001,9.0,0,0.0,0.5,USD,Alpha_Inc,0.15765834625800831,Strategic,MRO,Pending,Yes,2022-09-10,2022-09-19
PO-00342,20230816,20230830,2,2,2,2,690.0,22.47,21.94,77.0,77.0,0,15504.3,15138.6,365.6999999999989,0.02358700489541604,0.11159420289855072,1689.38,14.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Delivered,Yes,2023-08-16,2023-08-30
PO-00343,20230901,20230921,1,3,1,2,1852.0,104.04,94.89,36.0,36.0,0,192682.08000000002,175736.28,16945.800000000017,0.08794694348327575,0.019438444924406047,3416.04,20.0,0,0.0,1.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Cancelled,Yes,2023-09-01,2023-09-21
PO-00344,20220210,20220228,3,1,2,2,522.0,66.83,58.01,74.0,74.0,0,34885.26,30281.219999999998,4604.0400000000045,0.1319766571898849,0.1417624521072797,4292.74,18.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,Yes,2022-02-10,2022-02-28
PO-00345,20230927,20231006,3,1,2,2,200.0,44.16,43.13,21.0,21.0,0,8832.0,8626.0,206.0,0.02332427536231884,0.105,905.73,9.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,Yes,2023-09-27,2023-10-06
PO-00346,20220325,20220403,5,4,2,2,1488.0,22.76,21.99,,0.0,1,33866.880000000005,32721.12,1145.7600000000057,0.033831282952548496,0.0,0.0,9.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Delivered,Yes,2022-03-25,2022-04-03
PO-00347,20230306,20230316,4,1,2,2,1371.0,87.16,78.13,43.0,43.0,0,119496.36,107116.23,12380.130000000005,0.10360256998623225,0.031363967906637494,3359.5899999999997,10.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2023-03-06,2023-03-16
PO-00348,20231105,,1,3,2,2,1684.0,73.05,62.53,,0.0,1,123016.2,105300.52,17715.679999999993,0.14401095140314848,0.0,0.0,,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2023-11-05,
PO-00349,20230821,20230827,4,1,2,2,312.0,63.52,58.09,,0.0,1,19818.24,18124.08,1694.1599999999999,0.08548488664987404,0.0,0.0,6.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2023-08-21,2023-08-27
PO-00350,20230802,20230821,1,4,1,2,1837.0,99.04,86.51,39.0,39.0,0,181936.48,158918.87,23017.610000000015,0.12651453957996778,0.021230266739248774,3373.8900000000003,19.0,0,0.0,1.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Cancelled,Yes,2023-08-02,2023-08-21
PO-00351,20230620,20230623,2,2,2,2,193.0,87.86,81.74,21.0,21.0,0,16956.98,15775.82,1181.1599999999999,0.0696562713407694,0.10880829015544041,1716.54,3.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Delivered,Yes,2023-06-20,2023-06-23
PO-00352,20221120,20221121,2,1,2,2,395.0,24.83,23.96,31.0,31.0,0,9807.849999999999,9464.2,343.6499999999978,0.03503826016915,0.07848101265822785,742.76,1.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Delivered,Yes,2022-11-20,2022-11-21
PO-00353,20220925,20221012,4,1,1,2,673.0,39.58,35.83,25.0,25.0,0,26637.34,24113.59,2523.75,0.09474482061647296,0.03714710252600297,895.75,17.0,0,0.0,1.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Cancelled,Yes,2022-09-25,2022-10-12
PO-00354,20220729,20220812,3,3,1,1,1066.0,33.33,28.47,162.0,162.0,0,35529.78,30349.02,5180.759999999998,0.14581458145814577,0.15196998123827393,4612.139999999999,14.0,1,30349.02,1.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Cancelled,No,2022-07-29,2022-08-12
PO-00355,20231117,20231123,5,4,2,1,1645.0,85.42,80.78,73.0,73.0,0,140515.9,132883.1,7632.799999999988,0.05431983142121275,0.04437689969604863,5896.9400000000005,6.0,1,132883.1,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Delivered,No,2023-11-17,2023-11-23
PO-00356,20221118,20221129,1,1,2,2,930.0,13.67,11.95,16.0,16.0,0,12713.1,11113.5,1599.6000000000004,0.12582297000731532,0.017204301075268817,191.2,11.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Electronics,Delivered,Yes,2022-11-18,2022-11-29
PO-00357,20220902,20220921,1,3,2,2,51.0,63.74,56.1,0.0,0.0,0,3250.7400000000002,2861.1,389.6400000000003,0.1198619391277064,0.0,0.0,19.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2022-09-02,2022-09-21
PO-00358,20220929,20221001,5,4,2,2,946.0,81.77,71.65,55.0,55.0,0,77354.42,67780.90000000001,9573.51999999999,0.12376177082059421,0.05813953488372093,3940.7500000000005,2.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Delivered,Yes,2022-09-29,2022-10-01
PO-00359,20230210,20230302,4,5,3,2,1377.0,94.69,84.2,,0.0,1,130388.12999999999,115943.40000000001,14444.729999999981,0.11078255359594452,0.0,0.0,20.0,0,0.0,0.7,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Raw Materials,Partially Delivered,Yes,2023-02-10,2023-03-02
PO-00360,20220515,20220518,4,4,1,2,303.0,41.6,40.51,11.0,11.0,0,12604.800000000001,12274.529999999999,330.27000000000226,0.026201923076923254,0.036303630363036306,445.60999999999996,3.0,0,0.0,1.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Cancelled,Yes,2022-05-15,2022-05-18
PO-00361,20231119,20231203,1,5,2,2,1725.0,93.14,79.62,24.0,24.0,0,160666.5,137344.5,23322.0,0.14515782692720636,0.01391304347826087,1910.88,14.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Raw Materials,Delivered,Yes,2023-11-19,2023-12-03
PO-00362,20231023,20231107,2,5,1,1,502.0,22.05,20.65,50.0,50.0,0,11069.1,10366.3,702.8000000000011,0.06349206349206359,0.099601593625498,1032.5,15.0,1,10366.3,1.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Cancelled,No,2023-10-23,2023-11-07
PO-00363,20221104,20221111,5,4,2,2,1110.0,90.49,80.03,61.0,61.0,0,100443.9,88833.3,11610.599999999991,0.1155928831915128,0.054954954954954956,4881.83,7.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Delivered,Yes,2022-11-04,2022-11-11
PO-00364,20230414,20230418,1,4,2,2,1233.0,23.08,20.57,,0.0,1,28457.64,25362.81,3094.829999999998,0.10875216637781622,0.0,0.0,4.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2023-04-14,2023-04-18
PO-00365,20221120,20221124,2,3,2,2,1064.0,48.04,43.6,94.0,94.0,0,51114.56,46390.4,4724.159999999996,0.09242298084929218,0.08834586466165413,4098.400000000001,4.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2022-11-20,2022-11-24
PO-00366,20220316,20220404,4,4,3,2,58.0,82.57,76.55,,0.0,1,4789.0599999999995,4439.9,349.15999999999985,0.07290783577570543,0.0,0.0,19.0,0,0.0,0.7,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Partially Delivered,Yes,2022-03-16,2022-04-04
PO-00367,20220110,20220120,2,2,2,1,1306.0,23.49,20.17,116.0,116.0,0,30677.94,26342.02,4335.919999999998,0.1413367390378884,0.0888208269525268,2339.7200000000003,10.0,1,26342.02,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Delivered,No,2022-01-10,2022-01-20
PO-00368,20230415,20230428,3,1,2,1,1172.0,32.93,29.28,,0.0,1,38593.96,34316.16,4277.799999999996,0.11084117825690848,0.0,0.0,13.0,1,34316.16,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,No,2023-04-15,2023-04-28
PO-00369,20230929,,1,4,2,2,1732.0,82.5,71.71,24.0,24.0,0,142890.0,124201.71999999999,18688.280000000013,0.13078787878787887,0.013856812933025405,1721.04,,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2023-09-29,
PO-00370,20230731,20230807,5,5,2,2,865.0,81.54,71.59,39.0,39.0,0,70532.1,61925.350000000006,8606.75,0.1220259995094432,0.04508670520231214,2792.01,7.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Delivered,Yes,2023-07-31,2023-08-07
PO-00371,20220413,20220420,2,5,2,2,257.0,68.72,66.92,22.0,22.0,0,17661.04,17198.44,462.6000000000022,0.026193247962747503,0.08560311284046693,1472.24,7.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Delivered,Yes,2022-04-13,2022-04-20
