material_description,material_type,eoq_units,reorder_point_units,avg_inventory_units,avg_lead_time_days,inventory_turnover,avg_inventory_value,carrying_cost,currency_code
Dom Le Sang des Cailloux Va,raw_material,0.0,0.0,18.428571428571427,5.285714285714286,,4255.71,851.142,USD
Dom Paul Cherrier Sanc Rose,raw_material,0.0,0.0,7.6,10.0,,1519.24,303.848,USD
Dom Pere Caboche Cote Rhone,raw_material,0.0,0.0,7.357142857142857,8.0,,668.985,133.79700000000003,USD
Dom Perignon,raw_material,0.0,0.0,8.628571428571428,7.742857142857143,,41591.98,8318.396,USD
Dom Perignon Oeno 96 Silver,raw_material,0.0,0.0,3.0,6.0,,827.97,165.59400000000002,USD
Dom Perignon P2 Blanc 1998,raw_material,0.0,0.0,4.5,8.636363636363637,,14849.505000000001,2969.9010000000003,USD
Dom Poujol Rose Coteaux du,raw_material,0.0,0.0,2.75,8.0,,104.445,20.889,USD
Dom Prieur Corton-Bressandes,raw_material,0.0,0.0,1.3333333333333333,9.666666666666666,,1511.92,302.384,USD
Dom Prieur Meurslt Mazray 13,raw_material,0.0,0.0,1.3333333333333333,8.0,,303.96,60.791999999999994,USD
Dom R Bouvier Marsny Rose 14,raw_material,0.0,0.0,3.0,8.0,,56.97,11.394,USD
Dom Roux Bourgogne Chard,raw_material,0.0,0.0,6.8,7.4,,679.66,135.932,USD
Dom Roux Bourgogne Pnt Nr,raw_material,0.0,0.0,8.75,8.166666666666666,,1049.475,209.895,USD
Dom Seguinot-Bordet Chablis,raw_material,0.0,0.0,7.842105263157895,7.7894736842105265,,3207.5099999999998,641.502,USD
Dom Serene Evenstad 11 Pnt N,raw_material,0.0,0.0,8.416666666666666,9.5,,3042.495,608.499,USD
Dom Serene Evenstad Chard,raw_material,0.0,0.0,6.8,9.4,,1549.66,309.932,USD
Dom Serene Rose,raw_material,0.0,0.0,1.5714285714285714,8.428571428571429,,264.89,52.978,USD
Dom Serene Yamhill Cv Pnt Nr,raw_material,0.0,0.0,6.717391304347826,8.956521739130435,,5669.455,1133.891,USD
Dom Sourdais Chinon,raw_material,0.0,0.0,8.0,8.0,,135.92,27.183999999999997,USD
Dom Souyris Le Chemin 14,raw_material,0.0,0.0,9.571428571428571,11.714285714285714,,870.33,174.066,USD
Dom Specht Rsl Alsace,raw_material,0.0,0.0,4.0,12.0,,67.96,13.591999999999999,USD
Dom Ste Michelle Brut Cuvee,raw_material,0.0,0.0,9.461538461538462,6.538461538461538,,1597.77,319.55400000000003,USD
Dom Ste Michelle Brut Rose,raw_material,0.0,0.0,14.5,7.0,,376.71,75.342,USD
Dom Ste Michelle Extra Dry,raw_material,0.0,0.0,9.0,8.0,,233.82,46.76400000000001,USD
Dom Tempier Bandol Rg,raw_material,0.0,0.0,11.5,8.0,,459.88500000000005,91.97700000000002,USD
Dom Tempier Bandol Rose Pro,raw_material,0.0,0.0,1.3333333333333333,8.0,,163.96,32.792,USD
Dom Trinquevedel Tavel Rose,raw_material,0.0,0.0,0.0,8.25,,0.0,0.0,USD
Dom Vacheron Sancerre Blanc,raw_material,0.0,0.0,9.357142857142858,8.285714285714286,,3666.6899999999996,733.338,USD
Dom Virginie Thunevin Brdx,raw_material,0.0,0.0,4.166666666666667,6.666666666666667,,198.375,39.675000000000004,USD
Dom Vocoret & Fils Chabls 13,raw_material,0.0,0.0,8.25,7.0,,313.335,62.667,USD
Dom Zind Humbrecht Pnt Bl 12,raw_material,0.0,0.0,2.0,8.5,,175.92,35.184,USD
Dom Zind Humbrecht Rsl 12,raw_material,0.0,0.0,3.8333333333333335,7.333333333333333,,252.885,50.577000000000005,USD
Dom de Canton Ginger Liqueur,raw_material,0.0,0.0,4.95,7.75,,3761.01,752.202,USD
Dom de Dionysos Cairanne Cig,raw_material,0.0,0.0,8.227272727272727,8.181818181818182,,1658.0949999999998,331.61899999999997,USD
Dom de Dionysos La Deveze,raw_material,0.0,0.0,14.8125,7.5,,1776.315,355.26300000000003,USD
Dom de Durban Gigondas,raw_material,0.0,0.0,9.5,6.0,,151.905,30.381,USD
Dom de La Foret 15 Rose,raw_material,0.0,0.0,5.5,7.0,,82.44500000000001,16.489,USD
Dom de La Petite Cassagne,raw_material,0.0,0.0,5.25,6.0,,136.89499999999998,27.379,USD
Dom de Marcoux 12 Nerf Rouge,raw_material,0.0,0.0,6.5,9.0,,454.93499999999995,90.987,USD
Dom de Nouelles Rose d'Anjou,raw_material,0.0,0.0,0.0,7.0,,0.0,0.0,USD
Dom de Pouy Ugni Blanc,raw_material,0.0,0.0,24.0,8.0,,287.76,57.552,USD
Dom de Reuilly Pierre Plates,raw_material,0.0,0.0,0.5,7.0,,4.995,0.9990000000000001,USD
Dom de la Fruitiere Chard,raw_material,0.0,0.0,7.5,9.5,,179.85,35.97,USD
Dom de la Nobl Chinon Rose,raw_material,0.0,0.0,8.5,9.0,,118.915,23.783,USD
Dom des Chasseignes Sancerre,raw_material,0.0,0.0,9.5,7.0,,189.90499999999997,37.980999999999995,USD
Dom du Dupeuble Bjls,raw_material,0.0,0.0,5.5,8.0,,87.94500000000001,17.589000000000002,USD
Dom du Garde Temps Tour Rose,raw_material,0.0,0.0,11.0,7.0,,351.78,70.356,USD
Dom du Gr Montmirall Gigonda,raw_material,0.0,0.0,7.8,8.2,,1169.61,233.922,USD
Dom du Gros Nore Antoinette,raw_material,0.0,0.0,2.0,6.0,,91.98,18.396,USD
Dom du Pegau Chntf du Pape R,raw_material,0.0,0.0,5.9,7.4,,2064.705,412.941,USD
Dom du Touch Gascogne White,raw_material,0.0,0.0,6.0,7.0,,32.94,6.588,USD
Dom du Touch Gasgogne Blanc,raw_material,0.0,0.0,9.375,5.25,,1498.5,299.7,USD
Dom la Vougeraie La Justice,raw_material,0.0,0.0,2.7142857142857144,5.428571428571429,,1709.81,341.962,USD
Dom le Clos des Lumieres CdR,raw_material,0.0,0.0,11.666666666666666,7.0,,594.65,118.93,USD
Dom les Pallieres Gigondas,raw_material,0.0,0.0,4.5,9.5,,422.91,84.58200000000002,USD
Domain Drouhin Pnt Nr Ore,raw_material,0.0,0.0,3.0,7.0,,491.88,98.376,USD
Domaine Pallieres Gigondas R,raw_material,0.0,0.0,25.4,8.0,,11935.460000000001,2387.092,USD
Domaine de la Damase Rhone,raw_material,0.0,0.0,12.0,7.0,,179.88,35.976,USD
Dominio de Eguren Protocolo,raw_material,0.0,0.0,6.666666666666667,9.0,,199.8,39.96000000000001,USD
Dominios Ribera del Duero Cr,raw_material,0.0,0.0,4.0,7.333333333333333,,191.76,38.352000000000004,USD
Dominios Rueda,raw_material,0.0,0.0,10.5,8.5,,146.79,29.358,USD
Domino Cab Svgn,raw_material,0.0,0.0,7.75,9.5,,101.845,20.369,USD
Domino Chard,raw_material,0.0,0.0,7.0,9.0,,208.72,41.744,USD
Domino Merlot,raw_material,0.0,0.0,6.0,8.0,,143.82,28.763999999999996,USD
Domino Moscato,raw_material,0.0,0.0,6.0,11.0,,35.94,7.188,USD
Domino Pnt Grigio,raw_material,0.0,0.0,5.0,9.5,,65.9,13.18,USD
Dominus 12 Christian Moueix,raw_material,0.0,0.0,2.5,11.0,,999.95,199.99,USD
Dominus 13 Christian Moueix,raw_material,0.0,0.0,1.75,11.0,,909.965,181.99300000000002,USD
Don & Sons Pnt Nr Sonoma Cst,raw_material,0.0,0.0,8.1,8.0,,780.5949999999999,156.119,USD
Don Eduardo Anejo Tequila,raw_material,0.0,0.0,3.125,8.25,,437.375,87.47500000000001,USD
Don Felix Anejo Tequila,raw_material,0.0,0.0,5.1,6.95,,4129.4800000000005,825.8960000000001,USD
Don Felix Plata Tequila,raw_material,0.0,0.0,3.414285714285714,8.2,,4061.8050000000003,812.3610000000001,USD
Don Julio 1942 Anejo Tequila,raw_material,0.0,0.0,4.612903225806452,7.290322580645161,,19160.57,3832.1140000000005,USD
Don Julio 70th Anniversary,raw_material,0.0,0.0,3.8676470588235294,8.264705882352942,,8767.185,1753.437,USD
Don Julio Anejo Tequila,raw_material,0.0,0.0,4.478260869565218,7.956521739130435,,5632.97,1126.594,USD
Don Julio Blanco Tequila,raw_material,0.0,0.0,5.8,7.3,,5400.84,1080.1680000000001,USD
Don Julio Real Tequila,raw_material,0.0,0.0,2.0,7.0,,1199.96,239.99200000000002,USD
Don Julio Reposado Tequila,raw_material,0.0,0.0,7.645833333333333,8.25,,9304.165,1860.833,USD
Don Miguel Gascon Colosal Rd,raw_material,0.0,0.0,7.6,7.4,,455.62,91.12400000000001,USD
Don Miguel Gascon Malbec Rsv,raw_material,0.0,0.0,4.916666666666667,8.166666666666666,,560.2049999999999,112.041,USD
Don Pancho Origenes 18Yr Rum,raw_material,0.0,0.0,4.416666666666667,8.277777777777779,,7154.205,1430.8410000000001,USD
Don Pancho Origenes Rsva Rum,raw_material,0.0,0.0,4.208333333333333,6.638888888888889,,5300.985000000001,1060.1970000000001,USD
Don Q Cristal Rum,raw_material,0.0,0.0,8.227272727272727,7.090909090909091,,1532.5949999999998,306.519,USD
Don Q Gold Rum,raw_material,0.0,0.0,0.5,7.0,,9.495,1.899,USD
Don Q Gran Anejo Rum VAP,raw_material,0.0,0.0,12.18421052631579,9.947368421052632,,12730.185,2546.0370000000003,USD
Don Q Single Barrel Rum,raw_material,0.0,0.0,4.525,8.75,,3438.0950000000003,687.619,USD
Don Ramon Oak Aged 12 Tinto,raw_material,0.0,0.0,6.966666666666667,7.533333333333333,,939.455,187.891,USD
Don Ramon Reposado Tequila,raw_material,0.0,0.0,3.0,9.5,,419.88,83.976,USD
Don Ramon Silver Tequila,raw_material,0.0,0.0,3.6666666666666665,6.666666666666667,,329.89,65.97800000000001,USD
Don Simon Selecion Shiraz,raw_material,0.0,0.0,9.5,6.0,,47.405,9.481,USD
Dona Paula Est Red Blend,raw_material,0.0,0.0,1.0,6.0,,35.97,7.194,USD
Dona Paula Malbec Mendoza,raw_material,0.0,0.0,6.0,7.0,,503.58000000000004,100.71600000000001,USD
Donatella Cinelli Colombini,raw_material,0.0,0.0,4.0,9.11111111111111,,1979.6399999999999,395.928,USD
Donegal Irish Whiskey,raw_material,0.0,0.0,9.5,8.0,,417.80999999999995,83.562,USD
Dos Minas Malbec,raw_material,0.0,0.0,4.75,7.0,,227.81,45.562000000000005,USD
Double Canyon Heaven H Cab S,raw_material,0.0,0.0,6.0,7.5,,287.88,57.576,USD
Double Cross Vodka,raw_material,0.0,0.0,8.35,7.85,,5008.33,1001.6659999999999,USD
Double Decker Red,raw_material,0.0,0.0,27.5,9.0,,159.225,31.845,USD
Double Eagle Red Wine,raw_material,0.0,0.0,2.8333333333333335,11.0,,620.415,124.083,USD
Douglass Hill Cab Svgn,raw_material,0.0,0.0,8.0,6.0,,47.92,9.584000000000001,USD
Douglass Hill Chard,raw_material,0.0,0.0,9.5,6.0,,56.905,11.381,USD
Douglass Hill Merlot,raw_material,0.0,0.0,6.0,6.0,,35.94,7.188,USD
Douglass Hill Pnt Grigio,raw_material,0.0,0.0,10.0,6.0,,59.900000000000006,11.980000000000002,USD
Dow LBV Port,raw_material,0.0,0.0,11.833333333333334,8.333333333333334,,825.145,165.029,USD
Dow's 10 Yr Old Tawny Port,raw_material,0.0,0.0,6.166666666666667,9.166666666666666,,1220.63,244.12600000000003,USD
Down Under Cellars Shiraz,raw_material,0.0,0.0,5.5,10.0,,65.94500000000001,13.189000000000002,USD
Dr Frank Dry Rsl,raw_material,0.0,0.0,7.333333333333333,7.833333333333333,,835.56,167.112,USD
Dr Frank Semi-Dry Rsl,raw_material,0.0,0.0,6.875,7.375,,989.4499999999999,197.89,USD
Dr Konstantin Frank Pnt Nr,raw_material,0.0,0.0,6.0,7.0,,131.94,26.388,USD
Dr Konstantin Frank Rose,raw_material,0.0,0.0,9.0,10.0,,152.91,30.582,USD
Dr Loosen Rsl 'Dr L' M,raw_material,0.0,0.0,11.5625,8.25,,1201.575,240.31500000000003,USD
Dr McGillicuddy's Apple Pie,raw_material,0.0,0.0,7.5,6.75,,406.70000000000005,81.34,USD
Dr McGillicuddy's Butterscth,raw_material,0.0,0.0,7.5625,6.75,,846.395,169.279,USD
Dr McGillicuddy's Cherry,raw_material,0.0,0.0,11.576923076923077,7.153846153846154,,2061.495,412.29900000000004,USD
Dr McGillicuddy's Grape,raw_material,0.0,0.0,16.166666666666668,7.555555555555555,,1978.545,395.70900000000006,USD
Dr McGillicuddy's Menth Trav,raw_material,0.0,0.0,6.333333333333333,6.0,,265.81,53.162000000000006,USD
Dr McGillicuddy's Mentholmnt,raw_material,0.0,0.0,16.818181818181817,6.909090909090909,,1766.6499999999999,353.33,USD
Dr McGillicuddy's Peach,raw_material,0.0,0.0,13.75,7.25,,1525.4,305.08000000000004,USD
Dr McGillicuddy's Peppermint,raw_material,0.0,0.0,30.71978021978022,7.241758241758242,,11874.045,2374.809,USD
Dr McGillicuddy's Root Beer,raw_material,0.0,0.0,26.045454545454547,7.545454545454546,,886.135,177.227,USD
Dr McGillicuddy's Vanilla,raw_material,0.0,0.0,9.357142857142858,7.571428571428571,,904.345,180.86900000000003,USD
Dr McGillicudy's Buttersctch,raw_material,0.0,0.0,0.0,8.666666666666666,,0.0,0.0,USD
Dragani Mntplcno d'Abruzzo,raw_material,0.0,0.0,5.5,7.0,,65.89,13.178,USD
Drambuie,raw_material,0.0,0.0,32.291666666666664,9.583333333333334,,3068.575,613.715,USD
Drambuie 15 Yr Old,raw_material,0.0,0.0,2.25,6.25,,314.91,62.982000000000006,USD
Drambuie Glass Pack,raw_material,0.0,0.0,2.1904761904761907,9.904761904761905,,1241.54,248.308,USD
Drambuie Liqueur,raw_material,0.0,0.0,6.0,7.333333333333333,,220.82,44.164,USD
Dream Catcher Irish Liqueur,raw_material,0.0,0.0,1.2264150943396226,8.943396226415095,,1006.85,201.37,USD
Drops of Jupiter Red,raw_material,0.0,0.0,5.166666666666667,7.166666666666667,,247.69,49.538,USD
Drouet Freres Svgn Bl,raw_material,0.0,0.0,6.0,5.0,,65.94,13.188,USD
Drouhin Chorey Les Beaune,raw_material,0.0,0.0,4.6,7.8,,574.77,114.95400000000001,USD
Drouhin Gevrey-Chambertin,raw_material,0.0,0.0,5.5,6.0,,1022.835,204.567,USD
Drouhin Gevrey-Chambertin 13,raw_material,0.0,0.0,7.25,6.0,,898.855,179.77100000000002,USD
Drouhin Laforet Red Bourgog,raw_material,0.0,0.0,10.071428571428571,8.285714285714286,,1268.2949999999998,253.659,USD
Drouhin Pouilly Fuisse,raw_material,0.0,0.0,9.3125,7.0,,1787.2549999999999,357.45099999999996,USD
Drouhin St Veran,raw_material,0.0,0.0,7.0,7.5,,503.71999999999997,100.744,USD
Dry Creek Cab Svgn Sonoma,raw_material,0.0,0.0,6.5,7.5,,519.74,103.948,USD
Dry Creek Chard Sonoma Cnty,raw_material,0.0,0.0,8.5,7.0,,169.915,33.983,USD
Dry Creek Chenin Blanc Dry,raw_material,0.0,0.0,7.166666666666667,7.666666666666667,,773.355,154.67100000000002,USD
Dry Creek Fume Bl Sonoma,raw_material,0.0,0.0,8.227272727272727,7.636363636363637,,998.595,199.71900000000002,USD
Dry Creek Heritage Cln Znfdl,raw_material,0.0,0.0,5.5,5.5,,527.78,105.556,USD
Dry Creek Mariner Meritage,raw_material,0.0,0.0,6.6875,8.875,,1871.9650000000001,374.39300000000003,USD
Dry Creek Merlot,raw_material,0.0,0.0,7.5,7.75,,449.7,89.94,USD
Dry Creek Svgn Bl,raw_material,0.0,0.0,14.0,7.0,,209.86,41.97200000000001,USD
Dry Creek Vyds Est Block 10,raw_material,0.0,0.0,3.625,7.0,,434.85499999999996,86.971,USD
Dry Sack Sherry,raw_material,0.0,0.0,8.384615384615385,7.615384615384615,,1470.41,294.082,USD
Drylands Svgn Bl Marlboro,raw_material,0.0,0.0,4.8125,8.625,,731.1149999999999,146.22299999999998,USD
Du Peyrat Organic Cognac,raw_material,0.0,0.0,18.5,8.0,,739.815,147.96300000000002,USD
DuCourt Brdx Blanc,raw_material,0.0,0.0,6.0,8.0,,50.94,10.188,USD
Duboeuf Beaujolais,raw_material,0.0,0.0,9.0,8.8,,469.55,93.91000000000001,USD
Duboeuf Beaujolais Villages,raw_material,0.0,0.0,10.25,7.875,,993.1800000000001,198.63600000000002,USD
Duboeuf Bjls Nouveau 2016,raw_material,0.0,0.0,19.53846153846154,8.923076923076923,,2791.46,558.292,USD
Duboeuf Pouilly Fuisse,raw_material,0.0,0.0,0.0,7.0,,0.0,0.0,USD
Dubonnet Rouge,raw_material,0.0,0.0,10.416666666666666,7.25,,1311.25,262.25,USD
Duca di Salaparuta Platino I,raw_material,0.0,0.0,1.5,3.0,,28.485,5.697,USD
Duck Commander Miss Priss,raw_material,0.0,0.0,4.75,7.5,,80.655,16.131,USD
Duck Commander Wood Duck,raw_material,0.0,0.0,10.5,7.0,,89.145,17.829,USD
Duck Pond Chard Wash,raw_material,0.0,0.0,8.125,7.0,,357.175,71.435,USD
Duck Pond Pnt Gris Ore,raw_material,0.0,0.0,8.95,6.2,,983.605,196.721,USD
Duck Pond Syrah Columbia,raw_material,0.0,0.0,3.0,5.333333333333333,,197.90999999999997,39.582,USD
Duck Pond Willamette Pnt Nr,raw_material,0.0,0.0,11.6,7.3,,2083.8399999999997,416.768,USD
Duckhorn Cab Svgn Napa,raw_material,0.0,0.0,8.266666666666667,7.266666666666667,,8538.759999999998,1707.752,USD
Duckhorn Chard Napa Vly,raw_material,0.0,0.0,9.5,6.0,,332.40500000000003,66.48100000000001,USD
Duckhorn Decoy Cab Svgn,raw_material,0.0,0.0,13.25,9.0,,898.3499999999999,179.67000000000002,USD
Duckhorn Decoy Merlot Sonoma,raw_material,0.0,0.0,5.321428571428571,8.142857142857142,,2978.5099999999998,595.702,USD
Duckhorn Decoy Pnt Nr Sonoma,raw_material,0.0,0.0,20.58823529411765,7.588235294117647,,5932.5,1186.5,USD
Duckhorn Decoy Svgn Bl,raw_material,0.0,0.0,26.46153846153846,8.23076923076923,,5715.299999999999,1143.06,USD
Duckhorn Decoy Znfdl Sonoma,raw_material,0.0,0.0,17.428571428571427,7.428571428571429,,2438.7799999999997,487.756,USD
Duckhorn Estates Merlot,raw_material,0.0,0.0,1.0,8.5,,339.98,67.99600000000001,USD
Duckhorn Howell Mtn Cab Svgn,raw_material,0.0,0.0,2.5,8.75,,1699.9,339.98,USD
Duckhorn Merlot Napa,raw_material,0.0,0.0,7.766666666666667,8.0,,5906.835,1181.3670000000002,USD
Duckhorn Migration Pnt Nr RR,raw_material,0.0,0.0,7.136363636363637,6.818181818181818,,2903.715,580.743,USD
Duckhorn Svgn Bl Napa,raw_material,0.0,0.0,10.5,8.214285714285714,,4009.0299999999997,801.8059999999999,USD
Due Torri Pinot Grigio Dell,raw_material,0.0,0.0,6.5,8.0,,194.805,38.961000000000006,USD
Due Torri Pnt Nr del Venezie,raw_material,0.0,0.0,7.714285714285714,8.428571428571429,,539.46,107.89200000000001,USD
Duggans Dew O Kirkintilloch,raw_material,0.0,0.0,11.5625,6.708333333333333,,1028.975,205.79500000000002,USD
Duke Kentucky Bourbon,raw_material,0.0,0.0,11.0,7.0,,439.89000000000004,87.97800000000001,USD
Dumangin Champagne Cuvee 17,raw_material,0.0,0.0,9.0,8.25,,1439.64,287.92800000000005,USD
Dunn Cab Svgn Howell Mtn,raw_material,0.0,0.0,3.25,6.5,,844.9350000000001,168.98700000000002,USD
Dunn Vyds Cab Svgn Napa Vly,raw_material,0.0,0.0,2.0,9.0,,149.98,29.996,USD
Durigutti Malbec Mendoza,raw_material,0.0,0.0,7.285714285714286,8.142857142857142,,764.49,152.898,USD
Dusted Vly Pitch Cab Svgn,raw_material,0.0,0.0,6.0,5.0,,101.94,20.388,USD
Duval-Leroy Champagne Brut,raw_material,0.0,0.0,7.428571428571429,8.857142857142858,,1663.48,332.69599999999997,USD
Duval-Leroy Femme de Chmpgne,raw_material,0.0,0.0,0.8333333333333334,9.666666666666666,,499.975,99.995,USD
Duval-Leroy Prestige Rose,raw_material,0.0,0.0,1.5,8.0,,26.985,5.397,USD
Dylan's Ghost Hell Hollow CS,raw_material,0.0,0.0,3.8333333333333335,8.666666666666666,,459.885,91.977,USD
Dylans Ghost Stags Leap Red,raw_material,0.0,0.0,3.0833333333333335,9.666666666666666,,924.815,184.96300000000002,USD
Dynamite Cab Svgn N Cst,raw_material,0.0,0.0,9.666666666666666,8.666666666666666,,695.4200000000001,139.08400000000003,USD
Dynamite Mendocino Chard,raw_material,0.0,0.0,11.5,9.0,,160.885,32.177,USD
Dynamite Merlot N Cst,raw_material,0.0,0.0,5.0,7.666666666666667,,179.85,35.97,USD
E & J Brandy VS,raw_material,0.0,0.0,7.7631578947368425,7.552631578947368,,1906.55,381.31000000000006,USD
E & J Superior RSV VSOP,raw_material,0.0,0.0,8.0625,7.8125,,2074.71,414.942,USD
E & J Superior Rsv VSOP,raw_material,0.0,0.0,13.333333333333334,8.0,,219.60000000000002,43.92,USD
E & J XO Brandy,raw_material,0.0,0.0,7.458333333333333,8.083333333333334,,1419.105,283.821,USD
E H Taylor Straight Rye,raw_material,0.0,0.0,4.973684210526316,6.631578947368421,,6614.054999999999,1322.811,USD
E&J Apple Brandy,raw_material,0.0,0.0,18.375,7.196428571428571,,5097.42,1019.484,USD
E&J Gallo Vyds Sweet Peach,raw_material,0.0,0.0,49.8,5.2,,2485.0200000000004,497.0040000000001,USD
E&J Peach Brandy,raw_material,0.0,0.0,1.5,11.0,,14.985,2.997,USD
E.H. Taylor Jr Small Batch,raw_material,0.0,0.0,0.625,7.583333333333333,,299.925,59.985,USD
E.H.Taylor Jr Single Barrel,raw_material,0.0,0.0,1.875,7.083333333333333,,1349.775,269.955,USD
EOS Cab Svgn Paso Robles,raw_material,0.0,0.0,6.0,6.0,,65.94,13.188,USD
Eagle Glen Cab Svgn Napa Vly,raw_material,0.0,0.0,3.5,8.0,,76.96499999999999,15.392999999999999,USD
Eagle Rare Single Barrel Bo,raw_material,0.0,0.0,6.5,9.142857142857142,,1256.5449999999998,251.309,USD
Early Times,raw_material,0.0,0.0,8.181818181818182,8.545454545454545,,1595.1,319.02,USD
Earth 3.0 Tempranillo/Syrah,raw_material,0.0,0.0,12.0,7.0,,119.88,23.976,USD
Earthshaker Svgn Bl/Semillon,raw_material,0.0,0.0,6.5,7.9,,714.35,142.87,USD
Easton Amador Cnty Znfdl,raw_material,0.0,0.0,8.214285714285714,8.285714285714286,,1016.925,203.385,USD
Easton Svgn Bl Sierra Foothl,raw_material,0.0,0.0,8.142857142857142,7.285714285714286,,985.4299999999998,197.08599999999998,USD
Ecco Domani Colle Pnt Grigio,raw_material,0.0,0.0,6.0,6.5,,101.88,20.376,USD
Ecco Domani Merlot Venezie,raw_material,0.0,0.0,8.409090909090908,8.909090909090908,,924.075,184.81500000000003,USD
Ecco Domani Pnt Grigio Venez,raw_material,0.0,0.0,12.0,8.333333333333334,,323.64,64.72800000000001,USD
Echelon CA Pnt Grigio,raw_material,0.0,0.0,2.0,7.0,,23.98,4.796,USD
Echeverria Ltd Edtn Cab Svgn,raw_material,0.0,0.0,3.5,7.0,,101.465,20.293000000000003,USD
Eden Heirloom Blnd Ice Cider,raw_material,0.0,0.0,8.6875,8.0,,1785.8049999999998,357.161,USD
Eden Ice Cider Heirloom Barr,raw_material,0.0,0.0,4.25,6.7,,743.3249999999999,148.665,USD
Eden Ice Cider Honey Crisp,raw_material,0.0,0.0,3.0,8.0,,83.97,16.794,USD
Eden Ice Sprklng Cider Semi,raw_material,0.0,0.0,12.0,11.0,,117.47999999999999,23.496,USD
Eden Northern Spy 09 Cider,raw_material,0.0,0.0,2.0,8.0,,59.98,11.996,USD
Eden Orleans Bitter,raw_material,0.0,0.0,3.0,10.0,,359.88,71.976,USD
Eden Sparkling Cider,raw_material,0.0,0.0,7.5,8.833333333333334,,440.54999999999995,88.11,USD
Eden Vermont Ice Cider,raw_material,0.0,0.0,4.714285714285714,4.571428571428571,,511.17,102.23400000000001,USD
Edmeades Mendocino Znfdl,raw_material,0.0,0.0,8.357142857142858,7.571428571428571,,876.915,175.383,USD
Edna Valley Chard,raw_material,0.0,0.0,10.642857142857142,7.928571428571429,,1786.51,357.302,USD
Edna Valley Paragon Pnt Grig,raw_material,0.0,0.0,0.5,8.0,,3.245,0.649,USD
Edna Valley Paragon Pnt Nr,raw_material,0.0,0.0,8.357142857142858,8.285714285714286,,778.4150000000001,155.68300000000002,USD
Edna Valley Paragon Svgn Bl,raw_material,0.0,0.0,8.2,8.4,,491.59000000000003,98.31800000000001,USD
Edna Valley San Luis Cab Svg,raw_material,0.0,0.0,7.375,8.25,,789.4100000000001,157.882,USD
Edna Valley San Luis Obs Mer,raw_material,0.0,0.0,4.5,9.0,,107.91,21.582,USD
Edradour 10 Yr Single Malt,raw_material,0.0,0.0,5.17741935483871,8.225806451612904,,8969.895,1793.979,USD
Educated Guess Cab Svgn Napa,raw_material,0.0,0.0,5.111111111111111,7.444444444444445,,1091.54,218.308,USD
Educated Guess Chard,raw_material,0.0,0.0,7.166666666666667,9.5,,805.5699999999999,161.11399999999998,USD
Effen Black Cherry & Vanilla,raw_material,0.0,0.0,3.6463414634146343,7.829268292682927,,2998.5049999999997,599.701,USD
Effen Cucumber Vodka,raw_material,0.0,0.0,6.5476190476190474,8.666666666666666,,2748.625,549.725,USD
Effen Vodka,raw_material,0.0,0.0,4.325,7.85,,3458.2699999999995,691.654,USD
Egan's Single Malt Irish Wh,raw_material,0.0,0.0,0.85,9.1,,879.495,175.89900000000003,USD
Einaudi Barolo Terlo,raw_material,0.0,0.0,4.0,7.2,,1159.8,231.96,USD
El Charro Silver Tequila,raw_material,0.0,0.0,4.7592592592592595,7.703703703703703,,1669.2150000000001,333.843,USD
El Coto Blanco Rioja,raw_material,0.0,0.0,6.103448275862069,7.413793103448276,,2122.23,424.446,USD
El Coto Real Rioja Rsva  10,raw_material,0.0,0.0,2.3,7.4,,390.885,78.177,USD
